,country1,country2,geo_dist,religious_dist,relig_diff(7),geo_dist_new
1025,GRC,KAZ,3971.772,0.342,0.771461095788923,3820.2575529167784
1026,GRC,KEN,4567.763,0.512,-0.961291166779446,4631.52794474088
1027,GRC,KGZ,4274.534,0.058,0.769587070495942,4395.569016650029
1028,GRC,KOR,8517.079,0.999,-0.0617349507292857,8712.850457935241
1029,GRC,LBN,1153.027,0.242,0.661149424987966,1400.760174537438
1030,GRC,LBY,1111.14,0.68,1.62820950760745,1470.2062014532066
1032,GRC,MAR,2770.581,0.578,1.65951906802543,2742.584470462551
1034,GRC,MEX,11281.38,0.141,-1.36166254899796,10881.568067836877
1035,GRC,MMR,7153.839,0.492,1.26968165775185,7170.666931296823
1036,GRC,MNG,6527.471,1.096,1.00628810072394,6462.666422107452
1037,GRC,MYS,8737.28,0.323,1.07114564735695,10009.740751547439
1038,GRC,NGA,3599.965,0.628,0.0301836366594068,3627.587160065735
1039,GRC,NIC,10863.87,0.168,-1.41942040236909,10505.320034678069
1041,GRC,NLD,9353.22,0.876,-0.370490068811777,1893.5535291565202
1042,GRC,NZL,17520.646,0.74,-0.53759601679819,17547.324009580905
1043,GRC,PAK,4420.257,0.562,1.53607585261976,4389.437962647802
1044,GRC,PER,11766.88,0.084,-1.52081946884509,11312.899006950658
1045,GRC,PHL,9631.494,0.553,-1.37307635764984,10119.391937603874
1047,GRC,ROU,744.015,0.047,-1.54414465398878,742.8691217247022
1048,GRC,RUS,2230.19,0.656,-0.613068484938105,2650.228249846447
1049,GRC,SGP,9054.969,0.381,0.647887975455648,9232.699489362776
1050,GRC,SRB,807.736,0.591,-1.50125707624346,528.0336178224215
1051,GRC,SVK,1250.709,0.711,-1.41711858262287,1049.3708271160738
1052,GRC,THA,7924.031,0.038,1.58150539606314,8019.4258163668
1053,GRC,TJK,3892.467,0.228,1.4999593464093,4347.344454392803
1054,GRC,TUN,1203.183,0.605,1.66115063332914,1304.2880877062144
1055,GRC,TUR,819.108,0.189,1.64136585058858,1097.2321300112771
1056,GRC,TWN,8960.794,0.701,0.623976902371288,9094.446442135915
1057,GRC,UKR,1484.866,0.316,-1.4848809525143,1402.218883314393
1058,GRC,URY,11539.93,0.983,-0.838952720229488,11342.465660551115
1059,GRC,USA,8651.57,0.566,-1.06820150924515,9276.815062411462
1060,GRC,UZB,3870.166,0.091,1.48003999115729,3542.3856671060175
1061,GRC,VEN,9344.928,0.192,-1.38713919350657,9186.012410004598
1062,GRC,VNM,7920.869,0.934,0.801030661842947,7969.531341496347
1063,GRC,ZWE,6251.414,0.562,-0.908814412367531,6549.948791453418
1065,GTM,IDN,17900.527,0.691,1.37425185992004,17945.15208070819
1066,GTM,IND,17982.13,0.174,1.36639635842823,15683.289182620265
1067,GTM,IRN,13135.021,0.304,1.69733053138704,13609.357749053926
1068,GTM,IRQ,12854.84,0.544,1.58869977079354,12759.030031994987
1069,GTM,JOR,12314.398,0.654,1.58705138172205,12391.216861829755
1070,GTM,JPN,12320.765,1.112,1.23551432552868,12353.386915451241
1071,GTM,KAZ,12493.982,0.334,0.827333720190979,12604.828371695803
1072,GTM,KEN,14046.948,0.52,-0.905097415271928,14088.125624898092
1073,GTM,KGZ,13444.388,0.065,0.825525813689305,13530.769387191569
1074,GTM,KOR,13015.535,0.991,-0.0124807966277921,13011.27084181212
1075,GTM,LBN,12162.259,0.249,0.71467538471408,12153.145667418488
1076,GTM,LBY,10360.0,0.688,1.68100140865694,11019.603936257297
1078,GTM,MAR,8534.051,0.585,1.71210147500077,8519.445469932874
1080,GTM,MEX,1059.864,0.133,-1.31174017398621,1584.790975342875
1081,GTM,MMR,16124.84,0.499,1.30818531371954,15892.538100226093
1082,GTM,MNG,12848.965,1.088,1.05262989448947,13076.627595546293
1083,GTM,MYS,17622.214,0.33,1.12530291917213,16703.47606061631
1084,GTM,NGA,10607.122,0.636,0.0842550466679579,10583.166110319708
1085,GTM,NIC,538.507,0.176,-1.36995459472528,639.8821067321185
1087,GTM,NLD,2421.643,0.868,-0.316834644394967,9098.547653063157
1088,GTM,NZL,11460.94,0.733,-0.486728486164483,11631.734778548556
1089,GTM,PAK,14369.027,0.57,1.58870746753523,14598.621374280363
1090,GTM,PER,3316.04,0.076,-1.5770526117957,3662.8064293593957
1091,GTM,PHL,15266.484,0.561,-1.31689236225926,15361.387933543703
1093,GTM,ROU,10856.863,0.039,-1.54912928365137,10676.686341591927
1094,GTM,RUS,10822.314,0.648,-0.5577236387208,10907.36263586645
1095,GTM,SGP,17642.848,0.373,0.695529592682832,17609.968677014338
1096,GTM,SRB,10442.39,0.583,-1.44523580327621,10461.827545125832
1097,GTM,SVK,10056.072,0.703,-1.36762765071326,10127.682050564616
1098,GTM,THA,16634.634,0.046,1.61895649270778,16399.265289141968
1099,GTM,TJK,13721.936,0.236,1.55353037984455,13843.957987258507
1100,GTM,TUN,9960.764,0.613,1.71374316889595,9939.652817133112
1101,GTM,TUR,11593.304,0.197,1.69403812188741,11713.952599834874
1102,GTM,TWN,14402.471,0.693,0.673785548532303,14530.973832891032
1103,GTM,UKR,10794.887,0.308,-1.4369520297938,10899.640663620603
1104,GTM,URY,6587.776,0.975,-0.788132794613982,6470.648693130249
1105,GTM,USA,2757.412,0.558,-1.01570419570316,2814.118734148097
1106,GTM,UZB,13456.021,0.098,1.53332393127646,13190.843967379044
1107,GTM,VEN,2606.384,0.185,-1.3373773785569,2952.881296467838
1108,GTM,VNM,15666.689,0.926,0.845582205824716,15582.060741874579
1109,GTM,ZWE,13788.633,0.57,-0.858026912079313,13691.45179537246
1155,IDN,IND,3802.115,0.517,0.94402773252092,3587.104522256025
1156,IDN,IRN,7415.303,0.387,-1.24526923474711,6152.91052767646
1157,IDN,IRQ,7895.04,0.147,-1.34832454963449,7197.219791177943
1158,IDN,JOR,8598.915,0.037,-1.34952317434183,7747.299594127273
1159,IDN,JPN,5786.317,1.803,1.05439391541325,5592.594595081167
1160,IDN,KAZ,7212.901,1.025,-0.75818980582721,6406.041224848572
1161,IDN,KEN,7781.374,0.171,0.762512258789779,7116.548165676297
1162,IDN,KGZ,6348.092,0.626,-0.735798789334481,5480.440396062372
1163,IDN,KOR,5291.741,1.682,0.595558077744937,4958.352324461378
1164,IDN,LBN,8695.468,0.442,-0.9099660167127,7874.4346778757645
1165,IDN,LBY,10719.403,0.003,-1.26287208157138,9447.55834257868
1167,IDN,MAR,12563.868,0.106,-1.22831364391143,11861.920378960278
1169,IDN,MEX,16845.914,0.824,1.1894342821367,16367.503849623194
1170,IDN,MMR,3113.99,0.192,1.16842775864649,2590.8494633594355
1171,IDN,MNG,6014.54,1.779,0.688443395765645,5225.510141703777
1172,IDN,MYS,1183.972,0.361,-0.903648523025858,1383.1283080488765
1173,IDN,NGA,11131.131,0.055,-0.277813263313204,10506.426044437623
1174,IDN,NIC,18435.311,0.515,1.22885691051263,18503.128802676332
1176,IDN,NLD,19160.147,1.559,0.501460738732917,10517.232728558349
1177,IDN,NZL,7721.173,1.424,0.71866251860714,8317.048800703107
1178,IDN,PAK,5680.659,0.121,-1.34999962641415,4886.299561181522
1179,IDN,PER,17944.415,0.767,1.37425185992004,18362.980912837298
1180,IDN,PHL,2787.212,0.13,1.12714267731855,2645.0937145766325
1182,IDN,ROU,9757.417,0.73,1.35421530197027,9073.965483110853
1183,IDN,RUS,9307.397,1.339,0.546337031340568,8260.42252466747
1184,IDN,SGP,891.606,1.064,0.449855875646491,335.2140459608059
1185,IDN,SRB,10202.0,1.274,1.25366401920939,9374.208338666951
1186,IDN,SVK,10495.959,1.394,1.22726732153358,9563.503606677443
1187,IDN,THA,2321.601,0.645,1.36473015988822,1827.3919666134575
1188,IDN,TJK,6333.035,0.455,-1.36088464794585,5287.811982680328
1189,IDN,TUN,11008.302,0.079,-1.22700411988848,10333.330547503389
1190,IDN,TUR,9101.103,0.494,-1.24795658015896,8154.451617700328
1191,IDN,TWN,3816.478,1.384,0.527527712466579,3419.106378137882
1192,IDN,UKR,9579.427,0.999,1.27541915565373,8653.14961445841
1193,IDN,URY,15117.452,1.666,0.868522370906902,15586.73813288143
1194,IDN,USA,18392.018,1.249,0.964952404938325,15296.334857820166
1195,IDN,UZB,6517.113,0.593,-1.39552114869337,6080.018292102699
1196,IDN,VEN,19171.637,0.876,1.20669707024451,18365.26852513123
1197,IDN,VNM,3026.355,1.618,0.776537091864399,2549.1648873486615
1198,IDN,ZWE,8297.25,0.122,0.907309683000834,8078.335678212232
1199,IND,IRN,5261.308,0.13,1.16516772945585,2623.00091957595
1200,IND,IRQ,5398.876,0.37,1.1135608625636,3710.2583344240325
1201,IND,JOR,5831.204,0.48,1.11356790605569,4335.4805441374765
1202,IND,JPN,8488.583,1.286,0.931335830275844,5825.509308632108
1203,IND,KAZ,6501.095,0.508,0.522992120833457,3078.5573211172746
1204,IND,KEN,3999.42,0.346,0.905796649037259,5110.178128501623
1205,IND,KGZ,5583.093,0.109,0.511778551886252,2158.0046463569865
1206,IND,KOR,7535.664,1.165,0.494202067817888,4901.885859301411
1207,IND,LBN,6004.527,0.076,0.732004076123692,4392.276462450779
1208,IND,LBY,7680.574,0.514,1.14823298236382,6156.100566266128
1210,IND,MAR,9480.197,0.411,1.1821349260724,8399.590635023533
1212,IND,MEX,18385.632,0.307,1.16894048580481,14829.586459624612
1213,IND,MMR,3970.582,0.326,1.08904647291881,1697.6754450526453
1214,IND,MNG,7009.133,1.262,0.653950390806746,3420.569509851427
1215,IND,MYS,3453.429,0.156,0.616959459918535,4339.8155709877265
1216,IND,NGA,7414.24,0.462,0.67206848146092,7751.913464982821
1217,IND,NIC,17615.394,0.002,1.21127595742372,15733.109872122935
1219,IND,NLD,15675.009,1.042,0.539014797915032,6939.607225145071
1220,IND,NZL,10491.558,0.906,0.647767507814714,11876.041076046087
1221,IND,PAK,4557.284,0.396,1.10870552174465,1307.6891936642735
1222,IND,PER,16010.337,0.25,1.36639635842823,16893.263814550955
1223,IND,PHL,5882.929,0.387,1.18229289588264,4740.929048451648
1225,IND,ROU,7382.888,0.213,1.34510548240881,5489.364588650007
1226,IND,RUS,7706.519,0.822,0.68302462735649,4819.428811330758
1227,IND,SGP,3616.917,0.547,0.529902355419206,3549.321462603729
1228,IND,SRB,7766.996,0.757,1.2686629206359,5797.055701009287
1229,IND,SVK,8184.387,0.877,1.20957141501911,5976.553896010989
1230,IND,THA,3887.491,0.128,1.30927264491876,2416.070404712481
1231,IND,TJK,5112.092,0.062,1.01629282229966,1841.5821772588545
1232,IND,TUN,8105.956,0.439,1.18219477905224,6875.23248051451
1233,IND,TUR,6634.126,0.023,1.16505715207391,4600.968001977626
1234,IND,TWN,6415.243,0.867,0.379052150316853,4229.695886990086
1235,IND,UKR,7575.734,0.482,1.26111614431792,5073.015704930867
1236,IND,URY,12873.999,1.149,0.818002483774665,15510.91898695831
1237,IND,USA,15241.876,0.732,0.96018508062871,13088.161458648576
1238,IND,UZB,5415.848,0.076,1.03161872023941,2551.1127850437815
1239,IND,VEN,15529.555,0.359,1.18749495989298,14876.094373570882
1240,IND,VNM,4823.013,1.1,0.647677457034921,2678.5205782938615
1241,IND,ZWE,4628.123,0.396,0.861195007363026,7086.283994549842
1242,IRN,IRQ,694.86,0.239,-1.46800852950097,1097.0908542000159
1243,IRN,JOR,1488.518,0.35,-1.46621091080161,1763.809337578734
1244,IRN,JPN,7664.184,1.416,1.26243413054997,7446.446954622546
1245,IRN,KAZ,2345.192,0.639,-0.474834964451509,2200.0298917079595
1246,IRN,KEN,4382.127,0.216,1.08797290871619,3943.4195615187678
1247,IRN,KGZ,2139.646,0.239,-0.454886425376468,2030.6095190663027
1248,IRN,KOR,6551.917,1.295,0.898912042139289,6577.105912614901
1249,IRN,LBN,1466.388,0.055,-0.586361835005946,1774.0529268679165
1250,IRN,LBY,3505.858,0.384,-1.55378317167543,3611.1313911107045
1252,IRN,MAR,5236.856,0.281,-1.55320853106931,5776.641381963222
1254,IRN,MEX,13144.747,0.437,1.51445693126103,13325.689679167031
1255,IRN,MMR,4690.641,0.195,1.37194477855979,4194.2793517875325
1256,IRN,MNG,4686.351,1.392,0.90573122332017,4437.845279478974
1257,IRN,MYS,6294.051,0.026,-0.669267046177619,6960.507455890558
1258,IRN,NGA,5329.875,0.332,0.0468409076793387,5480.772248651251
1259,IRN,NIC,13083.975,0.128,1.55354854063244,13461.011436885667
1261,IRN,NLD,11752.746,1.173,0.819592407664998,4522.840406173537
1262,IRN,NZL,15134.307,1.037,1.03871916953973,14469.957435802147
1263,IRN,PAK,1986.267,0.266,-1.4677853069904,1337.6986704369767
1264,IRN,PER,14234.818,0.38,1.69733053138704,14312.788559511466
1265,IRN,PHL,7234.372,0.257,1.45119481232614,7241.035544829403
1267,IRN,ROU,2350.623,0.343,1.67754607900649,2972.075184206328
1268,IRN,RUS,2463.596,0.952,0.870326170814393,3001.5850074022364
1269,IRN,SGP,6612.213,0.678,0.701359500058637,6149.901200274081
1270,IRN,SRB,2792.284,0.888,1.57740216125394,3240.1200911554174
1271,IRN,SVK,3122.733,1.007,1.55197334916468,3503.9754142911497
1272,IRN,THA,5456.084,0.258,1.54430231441361,5002.796868940297
1273,IRN,TJK,1567.99,0.068,-1.36762765071326,1735.5289129314406
1274,IRN,TUN,3671.174,0.308,-1.55378317167543,4253.869725124568
1275,IRN,TUR,1692.434,0.107,-1.56664620181424,2002.4639156816845
1276,IRN,TWN,6691.178,0.997,0.78196485038263,6450.594672376639
1277,IRN,UKR,2343.658,0.612,1.5996521162556,2713.136524766122
1278,IRN,URY,13602.91,1.279,1.19293551946,13664.58390303844
1279,IRN,USA,11021.022,0.862,1.2905657891995,11549.686638131212
1280,IRN,UZB,1668.579,0.206,-1.38222749603771,1329.7736632194847
1281,IRN,VEN,11764.637,0.489,1.53158173276059,12267.954563474515
1282,IRN,VNM,5496.756,1.231,1.01625001981856,5088.160263146407
1283,IRN,ZWE,6327.002,0.265,1.23227432402266,6272.873849719114
1284,IRQ,JOR,807.545,0.11,-1.57472566778367,697.570169968262
1285,IRQ,JPN,8350.315,1.656,1.20567765176543,8325.553406771098
1286,IRQ,KAZ,2950.731,0.878,-0.560550883905674,2749.935967029173
1287,IRQ,KEN,3929.584,0.024,0.980796602321129,3661.8968440249605
1288,IRQ,KGZ,2828.459,0.478,-0.539579985552144,2903.954405232252
1289,IRQ,KOR,7243.14,1.535,0.807105652625664,7494.96535380145
1290,IRQ,LBN,826.211,0.294,-0.693153808858714,682.8071103204225
1291,IRQ,LBY,2898.369,0.144,-1.48122319216924,2531.2236377356508
1293,IRQ,MAR,4689.083,0.042,-1.45328631184728,4694.040770575667
1295,IRQ,MEX,12987.386,0.677,1.4066159409823,12699.93242453933
1296,IRQ,MMR,5300.393,0.044,1.31565234462873,5290.432727090372
1297,IRQ,MNG,5361.762,1.632,0.846574357256485,5279.089491115369
1298,IRQ,MYS,6810.061,0.213,-0.738742167196351,8050.070856175191
1299,IRQ,NGA,4635.746,0.092,-0.0605633647407727,4505.513563090625
1300,IRQ,NIC,12745.719,0.367,1.44549001824721,12540.41793515649
1302,IRQ,NLD,11285.679,1.412,0.719990025296276,3686.094572378038
1303,IRQ,NZL,15599.657,1.276,0.937926087742402,15498.726482119158
1304,IRQ,PAK,2648.089,0.027,-1.57007177975962,2434.566750662011
1305,IRQ,PER,13649.664,0.62,1.58869977079354,13215.82347264455
1306,IRQ,PHL,7889.966,0.018,1.34286438347126,8331.921334703275
1308,IRQ,ROU,2000.253,0.583,1.568975692465,2098.7851393260544
1309,IRQ,RUS,2547.678,1.192,0.766257417786166,2799.1865601196114
1310,IRQ,SGP,7127.222,0.917,0.629310005253224,7212.72092588474
1311,IRQ,SRB,2413.22,1.127,1.46895265274282,2297.389655174553
1312,IRQ,SVK,2803.509,1.247,1.44392300798903,2655.7575050664955
1313,IRQ,THA,6042.003,0.498,1.49601945857451,6099.279401591944
1314,IRQ,TJK,2261.972,0.308,-1.41423302864216,2698.0187165677426
1315,IRQ,TUN,3121.591,0.069,-1.45182929213009,3166.128719917917
1316,IRQ,TUR,1262.054,0.347,-1.47113191977782,1047.7604264766667
1317,IRQ,TWN,7377.236,1.236,0.710607929143439,7498.244926136027
1318,IRQ,UKR,2213.461,0.852,1.49137491323619,2063.605170431231
1319,IRQ,URY,12908.425,1.518,1.08854275396628,12697.62340437075
1320,IRQ,USA,10578.637,1.101,1.1840525194728,10984.195016303715
1321,IRQ,UZB,2359.645,0.445,-1.45187253969472,2059.5028101729813
1322,IRQ,VEN,11278.025,0.728,1.4236416160089,11203.844445476441
1323,IRQ,VNM,6144.298,1.47,0.948968102815185,6175.096646542298
1324,IRQ,ZWE,5862.081,0.026,1.12723778591847,5953.780142546789
1325,JOR,JPN,9086.863,1.766,1.20570197430237,9002.816432352845
1326,JOR,KAZ,3591.209,0.988,-0.560958463336593,3379.820719218444
1327,JOR,KEN,3696.197,0.134,0.979321767873282,3368.189724985849
1328,JOR,KGZ,3588.136,0.588,-0.539953217996591,3594.9293884594613
1329,JOR,KOR,7998.226,1.645,0.80639355556363,8182.0082344063985
1330,JOR,LBN,217.234,0.404,-0.694579228054801,371.8347142319771
1331,JOR,LBY,2134.841,0.034,-1.47918255272906,1847.3269038201363
1333,JOR,MAR,3965.094,0.068,-1.45174284177829,4115.2348163254255
1335,JOR,MEX,12562.565,0.787,1.40507389644723,12503.992376816399
1336,JOR,MMR,6093.047,0.154,1.31558214993793,5951.0330151373555
1337,JOR,MNG,6080.611,1.742,0.846655901188658,5954.908898151813
1338,JOR,MYS,7545.081,0.323,-0.738990876566812,8666.861771900933
1339,JOR,NGA,3876.276,0.018,-0.0620547938798113,3815.609094606103
1340,JOR,NIC,12154.279,0.478,1.44392300798903,12115.334620542006
1342,JOR,NLD,10595.811,1.522,0.718984444622012,3462.006928715518
1343,JOR,NZL,16236.95,1.386,0.936859065791874,15977.076750342574
1344,JOR,PAK,3455.63,0.083,-1.56969416873,3089.52627356511
1345,JOR,PER,12870.787,0.73,1.58705138172205,12568.988003223794
1346,JOR,PHL,8696.177,0.093,1.34126267734998,9003.645271240397
1348,JOR,ROU,1629.337,0.693,1.5673376275317,1931.0773812717127
1349,JOR,RUS,2649.64,1.302,0.765010467520799,3116.6405728121567
1350,JOR,SGP,7860.248,1.027,0.629028991146343,7786.287839226252
1351,JOR,SRB,1957.905,1.237,1.46733369095499,2019.4092330649203
1352,JOR,SVK,2396.91,1.357,1.4423569777727,2470.8351289095417
1353,JOR,THA,6821.982,0.608,1.49607319826545,6742.605453481558
1354,JOR,TJK,3053.546,0.418,-1.41302368918125,3395.509035225046
1355,JOR,TUN,2416.057,0.041,-1.45026085108611,2586.0853722101133
1356,JOR,TUR,928.941,0.457,-1.46938272222778,964.666030100807
1357,JOR,TWN,8179.513,1.347,0.710561774087765,8193.056130448038
1358,JOR,UKR,2102.739,0.962,1.48978014701445,2133.367090511231
1359,JOR,URY,12135.999,1.629,1.08727389467761,12002.837888151282
1360,JOR,USA,9912.88,1.212,1.18263333422998,10857.062788265923
1361,JOR,UZB,3127.617,0.555,-1.45120387253823,2741.162697423583
1362,JOR,VEN,10572.734,0.838,1.42208846598024,10634.26908947065
1363,JOR,VNM,6949.199,1.58,0.948855563585503,6851.965836343876
1364,JOR,ZWE,5558.768,0.084,1.12592699489531,5571.080144574551
1365,JPN,KAZ,5560.828,0.778,0.500570917572534,5676.788334007328
1366,JPN,KEN,11256.22,1.632,0.776671673115712,10915.196102730566
1367,JPN,KGZ,5524.685,1.178,0.485708116698883,5437.146441313905
1368,JPN,KOR,1157.598,0.121,-0.10728396508093,924.5541145844916
1369,JPN,LBN,8989.988,1.362,0.754533676729516,8810.094952225994
1370,JPN,LBY,10581.03,1.8,1.24358844863457,10653.163983679411
1372,JPN,MAR,11522.478,1.698,1.28130426429112,11669.574584342514
1374,JPN,MEX,11302.644,0.979,1.02602405420143,10785.236162331872
1375,JPN,MMR,4604.057,1.612,-1.2846991591939,4415.162169188662
1376,JPN,MNG,3012.56,0.024,-1.11006097815282,3047.908149343054
1377,JPN,MYS,5321.922,1.443,0.391913308219151,4511.959376735569
1378,JPN,NGA,12959.595,1.748,0.6364436299469,12805.954067985938
1379,JPN,NIC,12833.084,1.288,1.07110577616189,12924.593901345173
1381,JPN,NLD,13936.787,0.244,0.378170315792416,9160.08316052761
1382,JPN,NZL,9274.878,0.38,0.416751450040202,9142.527905670824
1383,JPN,PAK,5980.641,1.683,1.20568640790322,6442.065342053024
1384,JPN,PER,15486.736,1.036,1.23551432552868,15963.764409646456
1385,JPN,PHL,2999.115,1.673,1.05377859788611,3204.937725962107
1387,JPN,ROU,8882.886,1.073,1.21301536152698,8738.584808668335
1388,JPN,RUS,7483.49,0.464,0.53674133069234,6863.568413376489
1389,JPN,SGP,5322.59,0.739,-0.840719131358496,5257.430768690266
1390,JPN,SRB,9178.779,0.529,1.13730339107421,9097.48936193907
1391,JPN,SVK,9098.232,0.409,1.06929253587017,8842.05099348814
1392,JPN,THA,4606.38,1.158,-1.02306397752422,4350.290271479333
1393,JPN,TJK,6139.5,1.348,1.09533393568294,5711.787911403707
1394,JPN,TUN,10421.62,1.725,1.2813449920753,10643.656684139323
1395,JPN,TUR,8766.939,1.309,1.26236166674059,8571.212852030796
1396,JPN,TWN,2106.536,0.419,-0.406555826324355,2184.129014958952
1397,JPN,UKR,8204.955,0.804,1.12405734207282,8043.29321156818
1398,JPN,URY,18568.359,0.137,0.64778211030042,18650.364501895452
1399,JPN,USA,13468.697,0.554,0.808105863589116,9838.506730428931
1400,JPN,UZB,5996.968,1.211,1.11320765810071,6266.051747875405
1401,JPN,VEN,14171.073,0.928,1.04579420368344,14630.076111984721
1402,JPN,VNM,3670.175,0.186,-1.06774415314581,3570.369837317217
1403,JPN,ZWE,12816.025,1.682,0.694857598383193,12866.095109806029
1404,KAZ,KEN,6682.626,0.854,0.165516198440816,6141.502825347277
1405,KAZ,KGZ,952.001,0.4,-1.55103658684206,939.0741955902097
1406,KAZ,KOR,4545.323,0.657,-0.168044298925258,4920.564568820878
1407,KAZ,LBN,3466.008,0.584,-1.10452825518521,3148.5597316857657
1408,KAZ,LBY,5069.585,1.022,-0.497418294372679,4978.663135100254
1410,KAZ,MAR,6362.249,0.92,-0.452755712912083,6429.797804403209
1412,KAZ,MEX,12112.043,0.201,0.603869999728623,11851.375598707144
1413,KAZ,MMR,4100.867,0.834,0.667647651857208,3880.505526883825
1414,KAZ,MNG,2558.448,0.754,0.0801465316238218,2659.7704292960107
1415,KAZ,MYS,6034.318,0.665,-0.982829288464879,6708.076234183543
1416,KAZ,NGA,7419.263,0.97,-0.76701870161975,7136.83242306164
1417,KAZ,NIC,12654.486,0.51,0.652086881724891,12683.586367109223
1419,KAZ,NLD,11975.098,0.534,-0.231974304694746,4311.730685718671
1420,KAZ,NZL,14290.093,0.398,-0.0040143642758098,14153.77905541541
1421,KAZ,PAK,1947.998,0.905,-0.560526913734247,2193.436592555215
1422,KAZ,PER,14819.99,0.258,0.827333720190979,14685.078138545116
1423,KAZ,PHL,5984.514,0.895,0.567992231892681,6474.56295892012
1425,KAZ,ROU,3411.88,0.295,0.803406563248562,3265.077048890607
1426,KAZ,RUS,2274.156,0.314,-0.122414785938673,1867.6815879381722
1427,KAZ,SGP,6321.791,0.039,-0.167444935067965,6268.071614269116
1428,KAZ,SRB,3777.224,0.249,0.697713393318342,3635.667415416326
1429,KAZ,SVK,3835.543,0.369,0.650148880081324,3562.6133839631775
1430,KAZ,THA,4908.798,0.38,0.91653472671981,4749.847100231125
1431,KAZ,TJK,1417.738,0.57,-0.676825968102944,1246.6830298370023
1432,KAZ,TUN,4996.013,0.947,-0.45222366543831,5118.564547262309
1433,KAZ,TUR,3207.948,0.531,-0.475896580457272,2900.350202955827
1434,KAZ,TWN,5118.325,0.358,-0.243021474765059,5320.4845940947125
1435,KAZ,UKR,2840.519,0.026,0.708634264897743,2619.818251145459
1436,KAZ,URY,15500.387,0.641,0.196971717200368,15161.72166035523
1437,KAZ,USA,11197.621,0.223,0.340249000871867,10070.648940985404
1438,KAZ,UZB,1107.026,0.433,-0.666765319436837,895.9490855632715
1439,KAZ,VEN,12075.427,0.15,0.625023409842165,12294.867321951231
1440,KAZ,VNM,4482.67,0.592,0.125742628288489,4432.262832103757
1441,KAZ,ZWE,8619.281,0.904,0.24775818740981,8472.441243831445
1442,KEN,KGZ,6190.53,0.455,0.162289396380454,5861.03304858518
1443,KEN,KOR,10108.385,1.511,-0.567113337815932,9991.188627652595
1444,KEN,LBN,3910.939,0.271,0.097370768662684,3739.725869551228
1445,KEN,LBY,4537.121,0.168,1.0701353919859,3597.669270553875
1447,KEN,MAR,6009.311,0.065,1.10441896659132,5860.3903833181475
1449,KEN,MEX,14815.668,0.653,-1.13854249773215,14932.899710804637
1450,KEN,MMR,6864.878,0.021,0.885246710957049,6688.492634173779
1451,KEN,MNG,8649.272,1.608,0.521481948869421,8154.687426236315
1452,KEN,MYS,7228.327,0.19,0.492138438115009,8441.820684178343
1453,KEN,NGA,3443.105,0.116,-0.535524845023174,3506.4441142118785
1454,KEN,NIC,13626.983,0.344,-1.09014826517019,13558.278926300962
1456,KEN,NLD,11677.639,1.388,-0.941767064597212,6500.669061961322
1457,KEN,NZL,13665.021,1.253,-1.04119827793823,13706.656505153707
1458,KEN,PAK,5426.245,0.05,0.980806128278504,4558.283288397201
1459,KEN,PER,12566.778,0.596,-0.905097415271928,12274.056218126274
1460,KEN,PHL,9414.325,0.041,-1.16413313495651,9402.024574204892
1462,KEN,ROU,5192.694,0.559,-0.930827958089437,5181.409935364208
1463,KEN,RUS,6341.843,1.168,-1.21160385074709,6443.670639719654
1464,KEN,SGP,7458.196,0.893,0.153425733834444,7328.125079323563
1465,KEN,SRB,5375.175,1.103,-1.03684064415834,5139.255179951462
1466,KEN,SVK,5817.029,1.223,-1.09212618905886,5654.475064931291
1467,KEN,THA,7211.221,0.474,1.20579926232433,7121.832873237145
1468,KEN,TJK,5503.688,0.284,0.930642816118696,5481.52578537639
1469,KEN,TUN,5048.124,0.093,1.10589365234771,4759.070402309689
1470,KEN,TUR,4599.926,0.323,1.08501303549713,4327.773495725842
1471,KEN,TWN,9534.229,1.213,0.0927628003560031,9266.219788075749
1472,KEN,UKR,5781.048,0.828,-1.03146487132522,5495.580211749976
1473,KEN,URY,10198.9,1.495,-1.27091131117897,10402.20516842365
1474,KEN,USA,11292.158,1.078,-1.35599293065312,13663.735053506869
1475,KEN,UZB,5755.095,0.422,0.915182640463435,5270.2241609103385
1476,KEN,VEN,11530.176,0.705,-1.11754155611204,11379.29338822827
1477,KEN,VNM,7892.32,1.446,0.342996302524143,7665.682778024595
1478,KEN,ZWE,1944.882,0.05,-1.30306545300108,2332.8771000631255
1479,KGZ,KOR,4415.186,1.056,-0.183704651639498,4592.295443798641
1480,KGZ,LBN,3517.66,0.184,-1.08058396038396,3453.069102906598
1481,KGZ,LBY,5383.828,0.622,-0.477552482875213,5360.67377179864
1483,KGZ,MAR,6881.15,0.52,-0.432695235345315,7101.843073806258
1485,KGZ,MEX,13057.93,0.199,0.60045976993803,12714.630331421866
1486,KGZ,MMR,3260.329,0.434,0.655232697513359,2991.1394077563114
1487,KGZ,MNG,2564.557,1.153,0.0630599989365901,2409.286353144825
1488,KGZ,MYS,5164.368,0.265,-0.971345018019893,5853.525631038489
1489,KGZ,NGA,7459.753,0.571,-0.759914157955779,7409.283178976015
1490,KGZ,NIC,13595.923,0.111,0.649054592232813,13621.261664782538
1492,KGZ,NLD,12826.528,0.934,-0.243242701910548,5149.69360722487
1493,KGZ,NZL,13689.887,0.798,-0.0148688399411249,13399.714781916155
1494,KGZ,PAK,1030.745,0.505,-0.539556499889435,1474.3176204541905
